2022-04-11 09:00:47.644 [restartedMain] INFO  com.tamayo.hospital.HospitalManageApplication - Starting HospitalManageApplication on DESKTOP-M14Q764 with PID 18184 (E:\project2022\registration_parent\hospital-manage\target\classes started by dell in E:\project2022\registration_parent)
2022-04-11 15:15:31.533 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-04-11 15:15:31.533 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2570 ms
2022-04-11 15:15:34.680 [restartedMain] INFO  org.mongodb.driver.cluster - Cluster created with settings {hosts=[127.0.0.1:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}
2022-04-11 15:15:34.758 [cluster-ClusterId{value='6253d596eb7d847eed5b77f5', description='null'}-127.0.0.1:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:1, serverValue:8}] to 127.0.0.1:27017
2022-04-11 15:15:34.764 [cluster-ClusterId{value='6253d596eb7d847eed5b77f5', description='null'}-127.0.0.1:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=127.0.0.1:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[5, 0, 6]}, minWireVersion=0, maxWireVersion=13, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=3948400}
2022-04-11 15:15:35.145 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2022-04-11 15:15:35.197 [restartedMain] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:9}] to 127.0.0.1:27017
2022-04-11 15:15:36.213 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2022-04-11 15:15:36.558 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2022-04-11 15:15:36.817 [restartedMain] INFO  com.tamayo.hospital.HospitalManageApplication - Starting HospitalManageApplication on DESKTOP-M14Q764 with PID 13712 (E:\project2022\registration_parent\hospital-manage\target\classes started by dell in E:\project2022\registration_parent)
2022-04-11 15:15:36.821 [restartedMain] INFO  com.tamayo.hospital.HospitalManageApplication - The following profiles are active: dev
2022-04-11 15:15:36.879 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-04-11 15:15:36.879 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-04-11 15:15:37.026 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2022-04-11 15:15:37.046 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 2 custom documentation plugin(s)
2022-04-11 15:15:37.086 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2022-04-11 15:15:37.314 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2022-04-11 15:15:37.330 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8201"]
2022-04-11 15:15:37.358 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8201 (http) with context path ''
2022-04-11 15:15:37.362 [restartedMain] INFO  c.t.registration.hosptial.ServiceHospApplication - Started ServiceHospApplication in 9.196 seconds (JVM running for 11.244)
2022-04-11 15:15:38.085 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-11 15:15:38.450 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9998 (http)
2022-04-11 15:15:38.457 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9998"]
2022-04-11 15:15:38.457 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-04-11 15:15:38.458 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.27]
2022-04-11 15:15:38.623 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-04-11 15:15:38.623 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1743 ms
2022-04-11 15:15:38.972 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2022-04-11 15:15:39.617 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2022-04-11 15:15:40.413 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2022-04-11 15:15:40.503 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2022-04-11 15:15:40.783 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2022-04-11 15:15:40.794 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2022-04-11 15:15:40.819 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2022-04-11 15:15:40.836 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9998"]
2022-04-11 15:15:40.859 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9998 (http) with context path ''
2022-04-11 15:15:40.862 [restartedMain] INFO  com.tamayo.hospital.HospitalManageApplication - Started HospitalManageApplication in 4.851 seconds (JVM running for 7.325)
2022-04-11 15:16:29.150 [http-nio-9998-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-04-11 15:16:29.150 [http-nio-9998-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-04-11 15:16:29.156 [http-nio-9998-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 6 ms
2022-04-11 15:16:32.524 [http-nio-9998-exec-7] INFO  com.tamayo.hospital.utils.HttpRequestHelper - --> 发送请求：post data sign=439309b47ee5ce53894a22b4440deeb5&hoscode=1000_01&timestamp=1649661392518&
2022-04-11 15:16:32.607 [http-nio-8201-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-04-11 15:16:32.608 [http-nio-8201-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-04-11 15:16:32.617 [http-nio-8201-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 8 ms
2022-04-11 15:16:33.888 [http-nio-9998-exec-10] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密前：1000_01|10|1|1649661393882|57deb574edb21ca7ff3e7f0c966679fd
2022-04-11 15:16:33.889 [http-nio-9998-exec-10] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密后：4f17ee2e84db3a1326b2e3fa98fd7b18
2022-04-11 15:16:33.894 [http-nio-9998-exec-10] INFO  com.tamayo.hospital.utils.HttpRequestHelper - --> 发送请求：post data limit=10&sign=4f17ee2e84db3a1326b2e3fa98fd7b18&page=1&hoscode=1000_01&timestamp=1649661393882&
2022-04-11 15:16:34.564 [http-nio-9998-exec-6] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密前：1000_01|10|1|1649661394562|57deb574edb21ca7ff3e7f0c966679fd
2022-04-11 15:16:34.564 [http-nio-9998-exec-6] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密后：544e75990b7787ea04b65731d712d7b5
2022-04-11 15:16:34.566 [http-nio-9998-exec-6] INFO  com.tamayo.hospital.utils.HttpRequestHelper - --> 发送请求：post data limit=10&sign=544e75990b7787ea04b65731d712d7b5&page=1&hoscode=1000_01&timestamp=1649661394562&
2022-04-11 15:17:22.211 [http-nio-9998-exec-2] INFO  com.tamayo.hospital.utils.HttpRequestHelper - --> 发送请求：post data sign=439309b47ee5ce53894a22b4440deeb5&hoscode=1000_01&timestamp=1649661442207&
2022-04-11 15:17:53.782 [http-nio-9998-exec-4] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密前：1000_01|10|1|1649661473781|57deb574edb21ca7ff3e7f0c966679fd
2022-04-11 15:17:53.783 [http-nio-9998-exec-4] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密后：7b66653b1e959ffd882cf67af9fcff38
2022-04-11 15:17:53.784 [http-nio-9998-exec-4] INFO  com.tamayo.hospital.utils.HttpRequestHelper - --> 发送请求：post data limit=10&sign=7b66653b1e959ffd882cf67af9fcff38&page=1&hoscode=1000_01&timestamp=1649661473781&
2022-04-11 15:35:21.256 [http-nio-9998-exec-4] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密前：1000_01|10|1|1649662521254|57deb574edb21ca7ff3e7f0c966679fd
2022-04-11 15:35:21.259 [http-nio-9998-exec-4] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密后：5ef86328934a612fa4125da3a83c88f3
2022-04-11 15:35:21.263 [http-nio-9998-exec-4] INFO  com.tamayo.hospital.utils.HttpRequestHelper - --> 发送请求：post data limit=10&sign=5ef86328934a612fa4125da3a83c88f3&page=1&hoscode=1000_01&timestamp=1649662521254&
2022-04-11 15:35:36.033 [http-nio-9998-exec-5] INFO  com.tamayo.hospital.utils.HttpRequestHelper - --> 发送请求：post data sign=439309b47ee5ce53894a22b4440deeb5&hoscode=1000_01&timestamp=1649662536031&
2022-04-11 15:45:12.103 [http-nio-9998-exec-4] INFO  com.tamayo.hospital.utils.HttpRequestHelper - --> 发送请求：post data sign=439309b47ee5ce53894a22b4440deeb5&hoscode=1000_0&timestamp=1649663112101&
2022-04-11 15:45:13.527 [http-nio-9998-exec-2] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密前：1000_0|10|1|1649663113525|57deb574edb21ca7ff3e7f0c966679fd
2022-04-11 15:45:13.527 [http-nio-9998-exec-2] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密后：91266fcfdc9c858f1af85ca360b527ef
2022-04-11 15:45:13.528 [http-nio-9998-exec-2] INFO  com.tamayo.hospital.utils.HttpRequestHelper - --> 发送请求：post data limit=10&sign=91266fcfdc9c858f1af85ca360b527ef&page=1&hoscode=1000_0&timestamp=1649663113525&
2022-04-11 15:45:14.013 [http-nio-9998-exec-8] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密前：1000_0|10|1|1649663114011|57deb574edb21ca7ff3e7f0c966679fd
2022-04-11 15:45:14.013 [http-nio-9998-exec-8] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密后：3c2255e8781b1db6cf34a41ead2bf394
2022-04-11 15:45:14.014 [http-nio-9998-exec-8] INFO  com.tamayo.hospital.utils.HttpRequestHelper - --> 发送请求：post data limit=10&sign=3c2255e8781b1db6cf34a41ead2bf394&page=1&hoscode=1000_0&timestamp=1649663114011&
2022-04-11 15:47:19.111 [restartedMain] INFO  com.tamayo.hospital.HospitalManageApplication - Starting HospitalManageApplication on DESKTOP-M14Q764 with PID 21896 (E:\project2022\registration_parent\hospital-manage\target\classes started by dell in E:\project2022\registration_parent)
2022-04-11 15:47:19.117 [restartedMain] INFO  com.tamayo.hospital.HospitalManageApplication - The following profiles are active: dev
2022-04-11 15:47:19.189 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-04-11 15:47:19.190 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-04-11 15:47:20.462 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-11 15:47:20.851 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9998 (http)
2022-04-11 15:47:20.857 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9998"]
2022-04-11 15:47:20.858 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-04-11 15:47:20.858 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.27]
2022-04-11 15:47:20.973 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-04-11 15:47:20.973 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1783 ms
2022-04-11 15:47:21.114 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2022-04-11 15:47:21.488 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2022-04-11 15:47:21.868 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2022-04-11 15:47:21.984 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2022-04-11 15:47:22.265 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2022-04-11 15:47:22.276 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2022-04-11 15:47:22.299 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2022-04-11 15:47:22.320 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9998"]
2022-04-11 15:47:22.339 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9998 (http) with context path ''
2022-04-11 15:47:22.341 [restartedMain] INFO  com.tamayo.hospital.HospitalManageApplication - Started HospitalManageApplication in 4.053 seconds (JVM running for 5.894)
2022-04-11 15:47:26.082 [http-nio-9998-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-04-11 15:47:26.084 [http-nio-9998-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-04-11 15:47:26.094 [http-nio-9998-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 10 ms
2022-04-11 15:47:29.800 [http-nio-9998-exec-3] INFO  com.tamayo.hospital.utils.HttpRequestHelper - --> 发送请求：post data sign=0d7de1aca9299fe63f3e0041f02638a3&hoscode=1000_0&timestamp=1649663249793&
2022-04-11 15:47:32.390 [http-nio-9998-exec-8] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密前：1000_0|10|1|1649663252388|674
2022-04-11 15:47:32.390 [http-nio-9998-exec-8] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密后：d381ea89e4aaa1f3aa071ec7dd8231cf
2022-04-11 15:47:32.392 [http-nio-9998-exec-8] INFO  com.tamayo.hospital.utils.HttpRequestHelper - --> 发送请求：post data limit=10&sign=d381ea89e4aaa1f3aa071ec7dd8231cf&page=1&hoscode=1000_0&timestamp=1649663252388&
2022-04-11 15:47:33.385 [http-nio-9998-exec-5] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密前：1000_0|10|1|1649663253383|674
2022-04-11 15:47:33.386 [http-nio-9998-exec-5] INFO  com.tamayo.hospital.utils.HttpRequestHelper - 加密后：015f059e42e304cedc019e7d80aafbf8
2022-04-11 15:47:33.387 [http-nio-9998-exec-5] INFO  com.tamayo.hospital.utils.HttpRequestHelper - --> 发送请求：post data limit=10&sign=015f059e42e304cedc019e7d80aafbf8&page=1&hoscode=1000_0&timestamp=1649663253383&
